locus NW_006803924.1:5663849
locus NW_006805770.1:12524
32 5
37 10
34 3
21 7
27 2
77 6
39 5
29 12
22 0
12 2
14 1
28 2
33 6
locus NW_006805773.1:29662
46 1
61 0
97 0
40 0
40 0
104 0
31 0
81 1
83 0
39 0
13 0
70 0
115 0
locus NW_006805780.1:4821
8 0
28 4
13 10
6 4
10 2
21 8
14 1
14 2
10 21
7 0
10 1
23 7
29 3
locus NW_006805789.1:5607
17 29
43 24
36 29
19 7
23 19
18 21
11 5
14 15
15 15
9 4
13 15
38 9
14 16
locus NW_006805834.1:6294
42 12
38 0
60 23
35 10
49 12
105 51
13 7
40 14
41 1
38 1
10 6
31 1
65 21
locus NW_006805834.1:6573
18 1
7 1
34 2
18 1
28 1
73 9
7 1
22 5
12 5
21 0
6 1
12 5
45 2
locus NW_006805839.1:5894
6 9
6 25
1 24
1 12
0 10
2 16
0 10
3 18
7 21
0 4
0 9
4 14
2 28
locus NW_006805839.1:7784
29 11
43 26
50 15
9 10
15 14
49 14
23 18
38 40
20 52
13 13
10 4
32 26
26 21
locus NW_006805839.1:8106
27 5
37 12
51 9
12 6
12 13
47 6
20 10
42 20
18 14
4 1
8 2
30 13
20 11
locus NW_006805839.1:8823
37 0
91 1
41 4
23 4
30 2
66 3
26 3
54 2
56 5
17 0
15 0
40 1
42 1
locus NW_006805839.1:9095
20 52
22 144
14 97
3 38
5 67
8 112
11 35
10 111
3 94
3 22
5 21
9 56
2 85
locus NW_006805839.1:11441
23 0
46 0
50 0
22 0
33 0
79 0
30 0
79 0
72 1
16 0
21 0
34 0
78 0
locus NW_006805839.1:11853
14 0
19 0
15 3
13 0
15 0
24 3
8 0
31 0
26 0
5 0
7 0
11 1
27 3
locus NW_006805859.1:3706
50 0
70 1
40 0
30 0
37 0
64 0
22 0
89 0
53 0
26 0
18 0
55 0
104 0
locus NW_006805859.1:5612
10 8
27 10
10 4
9 4
11 5
28 10
11 5
9 17
18 3
8 4
4 6
11 9
10 8
locus NW_006805868.1:751
0 57
1 151
0 116
0 24
0 67
0 77
0 26
0 92
0 81
0 13
0 10
0 57
0 54
locus NW_006805868.1:2041
9 0
22 0
6 0
11 0
6 0
32 0
5 0
17 0
9 0
7 0
4 0
7 0
10 9
locus NW_006805870.1:10772
10 2
13 3
21 1
0 4
13 0
2 5
6 3
7 5
66 0
31 0
6 0
3 1
99 7
locus NW_006805901.1:10305
42 0
82 0
72 0
34 0
45 0
94 0
28 0
63 0
85 0
22 0
17 0
52 0
49 0
locus NW_006805901.1:10591
33 0
41 0
58 0
20 0
32 0
69 0
15 0
42 1
47 0
13 0
11 0
29 0
32 0
locus NW_006806010.1:7842
10 0
17 0
12 0
11 0
6 0
17 0
6 0
9 0
12 0
5 0
7 0
9 0
17 0
locus NW_006806034.1:3993
4 6
25 15
18 32
3 4
3 7
8 15
11 5
7 13
16 13
3 1
1 3
8 6
5 16
locus NW_006806165.1:5508
11 2
34 9
29 3
11 4
12 7
27 5
14 1
29 5
38 4
8 4
17 5
13 4
48 6
locus NW_006806165.1:5796
26 0
77 0
33 0
18 0
18 0
29 0
14 0
31 0
52 0
13 0
20 0
19 0
80 0
locus NW_006806165.1:6072
9 1
41 4
23 0
6 0
10 2
22 2
9 2
36 2
34 5
21 0
7 0
8 3
49 0
locus NW_006806165.1:6427
22 0
25 1
42 0
18 0
18 0
33 0
44 0
49 0
60 0
30 0
9 0
38 0
86 0
locus NW_006806213.1:2170
4 0
14 0
14 0
6 0
9 0
18 0
12 0
9 0
13 0
6 0
6 0
9 0
6 0
locus NW_006806257.1:6597
0 42
5 93
7 72
2 24
2 29
5 41
3 39
1 59
3 41
2 9
0 17
1 47
2 55
locus NW_006806257.1:6900
104 13
157 20
107 51
55 9
65 6
86 39
83 11
86 55
85 12
35 5
48 6
108 8
120 31
locus NW_006806413.1:1060
15 0
27 0
29 1
5 0
14 0
24 0
7 0
16 0
21 0
8 0
11 0
22 0
25 0
locus NW_006806430.1:781
15 0
32 0
51 0
29 0
15 0
18 0
29 0
86 0
36 0
5 3
16 0
15 0
20 2
locus NW_006806445.1:3152
27 43
47 0
40 9
12 10
11 18
24 46
39 52
74 42
156 0
25 34
11 6
47 0
48 55
locus NW_006806541.1:65
64 9
47 13
65 36
29 8
62 7
80 9
19 9
96 25
29 7
15 5
28 3
53 4
56 15
locus NW_006806541.1:779
64 11
82 14
90 14
40 3
47 2
156 35
91 17
170 12
101 7
49 3
42 10
70 16
114 9
locus NW_006806541.1:1075
62 27
41 28
65 12
13 11
24 12
72 35
18 19
54 21
19 21
7 2
16 12
17 19
38 24
locus NW_006806572.1:3062
10 1
29 0
22 2
10 0
13 0
23 0
13 0
22 0
29 0
10 0
4 0
29 0
22 0
locus NW_006806723.1:2759
53 9
57 30
24 19
13 9
19 12
63 33
19 8
40 19
33 28
24 8
6 0
33 15
31 14
locus NW_006806812.1:2881
31 0
19 1
43 0
19 0
25 0
34 0
28 0
33 0
6 1
6 0
6 0
14 1
12 1
locus NW_006807502.1:1118
19 0
40 1
25 0
13 0
8 0
23 0
10 0
22 0
17 0
8 0
6 0
21 0
21 0
locus NW_006807541.1:576
38 0
99 0
90 0
44 0
45 0
150 0
36 0
57 0
143 0
16 0
12 0
31 0
62 0
locus NW_006807631.1:649
19 8
25 3
42 21
12 4
19 4
19 3
5 5
29 8
21 2
1 9
9 1
13 0
35 10
locus NW_006807690.1:529
8 4
19 0
3 13
1 3
0 8
3 20
2 8
8 7
14 0
10 0
0 4
9 0
10 0
locus NW_006807713.1:1108
17 0
37 0
39 0
18 0
12 5
25 9
6 8
11 5
25 0
6 0
5 2
9 0
10 0
locus NW_006807765.1:1040
16 0
14 0
16 0
7 0
9 0
13 0
7 0
13 0
7 0
8 0
8 0
14 0
8 0
locus NW_006808146.1:1276
39 0
34 0
41 0
20 0
16 0
64 0
15 0
43 0
7 22
26 0
8 0
32 0
29 0
locus NW_006808341.1:153
25 2
21 0
29 1
6 2
5 4
23 8
3 2
14 6
20 0
9 0
1 4
7 0
20 0
locus NW_006808341.1:454
36 8
40 16
52 17
12 6
30 14
41 17
17 12
20 16
24 6
12 1
7 7
7 5
42 11
locus NW_006808427.1:1105
4 0
20 0
35 0
16 0
12 0
34 0
13 0
18 0
21 0
18 0
4 0
18 0
40 0
locus NW_006808562.1:970
19 0
22 0
29 0
20 0
22 0
28 0
24 0
30 0
39 0
11 0
8 1
19 0
17 0
locus NW_006808574.1:517
34 0
33 0
26 0
20 0
14 1
43 0
12 0
27 0
27 0
12 0
6 0
38 0
26 0
locus NW_006809278.1:98
22 0
28 0
56 0
16 0
22 0
57 0
24 0
29 0
49 0
12 0
13 0
26 0
46 0
locus NW_006809278.1:556
8 1
16 2
17 5
7 3
4 1
13 5
8 2
15 2
22 2
9 2
5 0
23 2
13 8
locus NW_006809394.1:32
6 1
20 0
22 0
7 0
9 0
18 0
7 0
15 0
9 0
8 0
4 0
19 0
23 0
locus NW_006809602.1:649
30 2
8 0
44 5
8 2
23 8
23 9
42 1
80 0
20 0
9 4
15 0
10 0
13 8
locus NW_006809712.1:318
55 0
95 0
92 0
28 0
49 0
124 0
46 0
69 0
71 0
24 0
19 0
60 1
70 0
locus NW_006809712.1:647
22 0
31 0
28 0
10 0
23 0
47 0
17 0
27 0
27 0
6 0
5 0
16 0
24 0
